listing_link,Title,Ratings,Main_Bedroom,Main_Beds,Main_Baths
https://www.airbnb.com/rooms/1173277037257745139?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1924497620&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223738_P3xa0dGPXI82t_PW&previous_page_section_name=1000&federated_search_id=eb505835-63f6-45a7-8680-d20cdf55bb46,Rental Unit In Dhaka , New , 1  , 1  , 1 
https://www.airbnb.com/rooms/996726679860202845?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718223738_P3C3yIBXbxPw05gm&previous_page_section_name=1000&federated_search_id=eb505835-63f6-45a7-8680-d20cdf55bb46,Rental Unit In Dhaka ,, 2  ,, 2 
https://www.airbnb.com/rooms/1053447844037328493?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1811299626&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223738_P3RmuqUAxvhOZ5D7&previous_page_section_name=1000&federated_search_id=eb505835-63f6-45a7-8680-d20cdf55bb46,Rental Unit In Dhaka ,, 1  , 3  , 1.5 
https://www.airbnb.com/rooms/1049130811898449897?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223738_P37kcahd9mTNzbse&previous_page_section_name=1000&federated_search_id=eb505835-63f6-45a7-8680-d20cdf55bb46,Rental Unit In Dhaka ,, 2  ,, 1 
https://www.airbnb.com/rooms/44612298?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-22&source_impression_id=p3_1718223740_P3xNS07NYw4MlVvB&previous_page_section_name=1000&federated_search_id=8646afab-b730-445a-b177-6458927d3243,Rental Unit In Dhaka , 4.89 , 3  , 4  , 3 
https://www.airbnb.com/rooms/641650978155446211?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1484315487&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223740_P3ko51aSJsD8yPcp&previous_page_section_name=1000&federated_search_id=8646afab-b730-445a-b177-6458927d3243,Rental Unit In Dhaka , 3.33 , 1  ,, 1  
https://www.airbnb.com/rooms/1056182935453590877?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1809087897&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223740_P3_pogu0IXRtptJb&previous_page_section_name=1000&federated_search_id=8646afab-b730-445a-b177-6458927d3243,Rental Unit In Dhaka ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/24793584?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223740_P34fWNn5Ds6NU8m-&previous_page_section_name=1000&federated_search_id=8646afab-b730-445a-b177-6458927d3243,Condo In Dhaka , 5.0 , 1  , 1  , 1 
https://www.airbnb.com/rooms/1129074960152797832?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223740_P3JDN-8gZ-fgZ_63&previous_page_section_name=1000&federated_search_id=8646afab-b730-445a-b177-6458927d3243,Serviced Apartment In Dhaka , New , 1  , 1  , 1 
https://www.airbnb.com/rooms/1162384427364992248?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1913165867&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223743_P3p1czVm6vDBy5nh&previous_page_section_name=1000&federated_search_id=65e6d46c-ed6c-4f94-bb5f-f008e3b521ef,Rental Unit In Dhaka , New , 1  , 1  , 1 
https://www.airbnb.com/rooms/39103858?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222900_P3EzMNvYsk-4g3Mg&previous_page_section_name=1000&federated_search_id=74b275a5-8242-4cda-adf1-72c9be835156,Rental Unit In Dhaka , 4.0 , 1  , 1  , 1  
https://www.airbnb.com/rooms/1171854249209359562?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222900_P3X6bfFtTo8PTNP0&previous_page_section_name=1000&federated_search_id=74b275a5-8242-4cda-adf1-72c9be835156,Rental Unit In Dhaka , New , 2  ,, 2 
https://www.airbnb.com/rooms/1172717231631622962?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222900_P3h2M0YRtcJAm5EO&previous_page_section_name=1000&federated_search_id=74b275a5-8242-4cda-adf1-72c9be835156,Rental Unit In Dhaka , New , 3  , 3  , 4 
https://www.airbnb.com/rooms/1160671544926633566?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222903_P3uo_oA3tBuL_gow&previous_page_section_name=1000&federated_search_id=f448f10f-0434-4fba-b142-3eac9bb76902,Rental Unit In Dhaka , New , 3  , 3  , 5 
https://www.airbnb.com/rooms/973508731743200948?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222905_P3JcHrLWkcvQQfwB&previous_page_section_name=1000&federated_search_id=d2d5aa6a-9f29-406a-ab93-f14da7ca1a18,Hotel In Dhaka ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/2042216?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=314140044&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223743_P3nTWM38SZbhdHOD&previous_page_section_name=1000&federated_search_id=65e6d46c-ed6c-4f94-bb5f-f008e3b521ef,Rental Unit In Dhaka , 4.80 , 1  , 1  , 1  
https://www.airbnb.com/rooms/31348661?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223743_P36QuMnbiniwV2ft&previous_page_section_name=1000&federated_search_id=65e6d46c-ed6c-4f94-bb5f-f008e3b521ef,Serviced Apartment In Dhaka , 4.73 , 1  , 1  , 1  
https://www.airbnb.com/rooms/859079053801535594?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223743_P3PNzSpadZSU3i-m&previous_page_section_name=1000&federated_search_id=65e6d46c-ed6c-4f94-bb5f-f008e3b521ef,Rental Unit In Dhaka , 5.0 , 1  ,, 2 
https://www.airbnb.com/rooms/1126086151417065688?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-06&source_impression_id=p3_1718223743_P3swnLZzNqZF2DLe&previous_page_section_name=1000&federated_search_id=65e6d46c-ed6c-4f94-bb5f-f008e3b521ef,Rental Unit In Dhaka ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/1043661577933769519?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223745_P3GBiwIDrckgxo8u&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Rental Unit In Dhaka , 4.60 , 3  , 3  , 2 
https://www.airbnb.com/rooms/852564659993040565?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-21&check_out=2024-06-26&source_impression_id=p3_1718223745_P3rZNuqiNPE7YoNe&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Rental Unit In Dhaka , 5.0 , 3  , 3  , 3 
https://www.airbnb.com/rooms/37458616?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255516946&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-07&source_impression_id=p3_1718223745_P3KVTUdUt0XXJAz4&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Rental Unit In Dhaka , 4.81 , 1  , 1  , 1  
https://www.airbnb.com/rooms/1162408084751086837?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1913197707&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223745_P3gwdcBIYX_bP1jE&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Rental Unit In Dhaka , New , 1  , 1  , 1 
https://www.airbnb.com/rooms/869225088765618429?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718223745_P39IZdiwBaVn6EyM&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Serviced Apartment In Dhaka , 4.80 , 3  ,, 3 
https://www.airbnb.com/rooms/31393533?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223745_P3TJDunGxaC4wply&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Rental Unit In Dhaka , 4.56 , 2  , 4  , 2 
https://www.airbnb.com/rooms/880922362775943940?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-05&check_out=2024-07-12&source_impression_id=p3_1718223745_P3FHkmxdkLfVYC8z&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Rental Unit In Dhaka , 5.0 , 3  , 3  , 4 
https://www.airbnb.com/rooms/41863214?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223745_P3KShqInq368vaDF&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Condo In Dhaka , 4.73 , 3  , 3  , 3 
https://www.airbnb.com/rooms/611225351913349516?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-25&check_out=2024-06-30&source_impression_id=p3_1718223745_P3OQauPOhKppgKa9&previous_page_section_name=1000&federated_search_id=3325458b-78bc-48d3-a095-eb2ff52247ba,Serviced Apartment In Dhaka , 4.67 , 1  , 1  , 1  
https://www.airbnb.com/rooms/1068734734551766439?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718220961_P3stQWFZQVwbUe1m&previous_page_section_name=1000&federated_search_id=c975c44f-bbb4-4405-a5fa-fb43bef9126a,Hotel In Old Port Residential Area ,, 10  , 4  , 18 
https://www.airbnb.com/rooms/28102159?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718220961_P3-K44gAQIkCSXh-&previous_page_section_name=1000&federated_search_id=c975c44f-bbb4-4405-a5fa-fb43bef9126a,Nature Lodge In Mongla , 4.50 , 4  , 10  , 2 
https://www.airbnb.com/rooms/915827420714442060?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718220967_P3sDsZqa16-PYPcS&previous_page_section_name=1000&federated_search_id=59bbb15d-c0e7-4d5f-8f5e-23823385ad7b,Rental Unit In Chattogram ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/38626140?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=875802836&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718220967_P3jmvdHBYLaXqFUF&previous_page_section_name=1000&federated_search_id=59bbb15d-c0e7-4d5f-8f5e-23823385ad7b,Cabin In Bandarban District ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/817379735692961012?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1579166396&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718220967_P3rZgvZ5EjWjYPAK&previous_page_section_name=1000&federated_search_id=59bbb15d-c0e7-4d5f-8f5e-23823385ad7b,Bed And Breakfast In West Gatia ,, 2  , 2  , 1.5 
https://www.airbnb.com/rooms/1094363798500464678?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718220967_P3wSUkP28Qi2E8Tt&previous_page_section_name=1000&federated_search_id=59bbb15d-c0e7-4d5f-8f5e-23823385ad7b,Home In Chittagong District ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/54232278?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718220989_P3l0x8ZEe_Cyts3o&previous_page_section_name=1000&federated_search_id=70dc1ce0-602f-4ecc-948f-3292f22b2c5a,Cottage In Chittagong Division ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/1143144280141992034?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1892884849&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718220989_P3DQ8SywVhov1g4m&previous_page_section_name=1000&federated_search_id=70dc1ce0-602f-4ecc-948f-3292f22b2c5a,Rental Unit In Lakshmipur District , New , 2  , 2  , 1
https://www.airbnb.com/rooms/902611114132957476?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718220999_P3yO1rGjyaBd3SeR&previous_page_section_name=1000&federated_search_id=2acaf096-6a2a-4de4-82a2-912fa4677929,Home In Ashuganj ,, 3  , 3  , 3.5 
https://www.airbnb.com/rooms/20676118?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=459964934&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221007_P33lWyi1EjFm2jAy&previous_page_section_name=1000&federated_search_id=8abd1c37-73b2-4023-ad67-b23a47966da2,Cottage In Malda , 4.50 , 1  , 1  , 1  
https://www.airbnb.com/rooms/576483172215686572?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1359019147&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221007_P3_70zbAjY6bG04e&previous_page_section_name=1000&federated_search_id=8abd1c37-73b2-4023-ad67-b23a47966da2,Condo In Malda , 4.0 , 25  ,, 24  
https://www.airbnb.com/rooms/1094574841855057890?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221007_P3p6tFOP4ElAZRWQ&previous_page_section_name=1000&federated_search_id=8abd1c37-73b2-4023-ad67-b23a47966da2,Rental Unit In Malda ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/1153377551586925613?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221007_P3P4IsS-Ih1qC1cT&previous_page_section_name=1000&federated_search_id=8abd1c37-73b2-4023-ad67-b23a47966da2,Rental Unit In Atla , New , 3  ,, 3 
https://www.airbnb.com/rooms/1057199251968540879?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221007_P3XdmIlRXHlnf7jb&previous_page_section_name=1000&federated_search_id=8abd1c37-73b2-4023-ad67-b23a47966da2,Rental Unit In Atla ,, 2  , 2  , 1.5 
https://www.airbnb.com/rooms/1153371897395352305?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221007_P3gsdAbslTu77skM&previous_page_section_name=1000&federated_search_id=8abd1c37-73b2-4023-ad67-b23a47966da2,Rental Unit In Atla , New ,  ,  , 1  
https://www.airbnb.com/rooms/1125393829462635774?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221010_P3TlsXjy58BekgUT&previous_page_section_name=1000&federated_search_id=15093de5-8a7d-4f63-8f72-e5bfb24a2af0,Rental Unit In Chittagong ,, 3  ,, 3 
https://www.airbnb.com/rooms/947674995190112212?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1709557481&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221010_P3PMnaKxykebkCdg&previous_page_section_name=1000&federated_search_id=15093de5-8a7d-4f63-8f72-e5bfb24a2af0,Rental Unit In Chittagong ,, 1  , 1  , 3 
https://www.airbnb.com/rooms/886825989925540812?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221010_P3uzYm5SqhLv-fxS&previous_page_section_name=1000&federated_search_id=15093de5-8a7d-4f63-8f72-e5bfb24a2af0,Rental Unit In Chittagong ,, 3  , 4  , 5 
https://www.airbnb.com/rooms/627269888543883115?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P3LdWZ4VxPRWA6ZQ&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,Rental Unit In Chittagong ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/827736820638245467?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P3pvqW_-XuTGnMw7&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,Condo In Chattogram ,, 3  ,, 3 
https://www.airbnb.com/rooms/32926148?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718221012_P3rhIv7wHhR0aHno&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,Condo In Chittagong , 4.53 , 2  , 2  , 2 
https://www.airbnb.com/rooms/1166434476079513824?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P3_H5D2AxKn5H0Dp&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,Rental Unit In Chittagong , New , 2  ,, 2 
